年月日,時刻,IDm,学籍番号
2019-10-25,08:42:12,012E44A7A51832AB
2019-10-25,08:46:18,012E44A7A515317D
2019-10-25,08:46:24,012E44A7A518AB94
2019-10-25,08:46:51,012E44A7A518527D
2019-10-25,08:47:25,012E44A7A5158B31
2019-10-25,08:50:09,012E44A7A5152584
2019-10-25,08:51:03,012E44A7A5123042
2019-10-25,08:51:12,012E44A7A5116953
2019-10-25,08:52:11,012E44A7A5188329
2019-10-25,08:52:51,012E44A7A5123C39
2019-10-25,08:55:33,012E44A7A515A75C
2019-10-25,08:57:25,012E44A7A5187159
2019-10-25,08:57:47,012E44A7A518712C
2019-10-25,08:58:19,012E44A7A5159335
2019-10-25,08:58:26,012E44A7A515305C
2019-10-25,09:00:41,012E44A7A518A145
2019-10-25,09:00:45,012E44A7A518807A
2019-10-25,09:00:46,012E44A7A5185BA4
2019-10-25,09:02:08,012E44A7A5155770
2019-10-25,09:02:23,012E44A7A515235C
2019-10-25,09:04:06,012E44A7A5185F32
2019-10-25,09:04:24,012E44A7A5157E58
2019-10-25,09:06:07,012E44A7A515A494
2019-10-25,09:08:04,012E44A7A5157F61
2019-10-25,09:09:42,012E44A7A5182058
2019-10-25,09:10:49,012E44A7A5156A5A
2019-10-25,09:17:23,012E44A7A5188758
