年月日,時刻,IDm,学籍番号
2020-01-20,08:45:53,012E44A7A515317D
2020-01-20,08:47:38,012E44A7A515A75C
2020-01-20,08:47:56,012E44A7A518AB94
2020-01-20,08:48:38,012E44A7A518807A
2020-01-20,08:49:07,012E44A7A5158B31
2020-01-20,08:49:38,012E44A7A515305C
2020-01-20,08:50:59,012E44A7A5157F61
2020-01-20,08:52:13,012E44A7A518527D
2020-01-20,08:52:44,012E44A7A5185F32
2020-01-20,08:52:55,012E44A7A5123C39
2020-01-20,08:54:24,012E44A7A5182058
2020-01-20,08:54:36,012E44A7A5155770
2020-01-20,08:56:12,012E44A7A5157E58
2020-01-20,08:57:38,012E44A7A5116953
2020-01-20,08:58:56,012E44A7A5185BA4
2020-01-20,09:00:15,012E44A7A515A494
2020-01-20,09:00:27,012E44A7A5188758
2020-01-20,09:00:35,012E44A7A518A145
2020-01-20,09:02:53,012E44A7A5159335
2020-01-20,09:03:08,012E44A7A5156A5A
2020-01-20,09:04:08,012E44A7A5123042
2020-01-20,09:04:20,012E44A7A5152584
2020-01-20,09:05:01,012E44A7A5188329
2020-01-20,09:05:16,012E44A7A515235C
2020-01-20,09:06:13,012E44A7A51832AB
2020-01-20,09:13:20,012E44A7A5187159
2020-01-20,09:17:14,012E44A7A518712C
