年月日,時刻,IDm,学籍番号
2020-01-27,08:40:25,012E44A7A5123C39
2020-01-27,08:49:40,012E44A7A5188758
2020-01-27,08:50:21,012E44A7A5188329
2020-01-27,08:50:56,012E44A7A5152584
2020-01-27,08:53:20,012E44A7A5116953
2020-01-27,08:53:31,012E44A7A515A75C
2020-01-27,08:53:55,012E44A7A51832AB
2020-01-27,08:54:46,012E44A7A5156A5A
2020-01-27,08:55:38,012E44A7A515305C
2020-01-27,08:56:22,012E44A7A5159335
2020-01-27,08:57:09,012E44A7A5123042
2020-01-27,08:57:45,012E44A7A515A494
2020-01-27,08:58:59,012E44A7A515317D
2020-01-27,08:59:18,012E44A7A518AB94
2020-01-27,08:59:20,012E44A7A515235C
2020-01-27,08:59:55,012E44A7A5187159
2020-01-27,09:01:26,012E44A7A5158B31
2020-01-27,09:01:28,012E44A7A5155770
2020-01-27,09:02:30,012E44A7A5182058
2020-01-27,09:03:39,012E44A7A5157F61
2020-01-27,09:05:02,012E44A7A518527D
2020-01-27,09:05:43,012E44A7A5157E58
2020-01-27,09:06:50,012E44A7A518A145
2020-01-27,09:07:51,012E44A7A518712C
2020-01-27,09:10:44,012E44A7A5185F32
2020-01-27,09:11:19,012E44A7A5185BA4
2020-01-27,09:12:59,012E44A7A518807A
