年月日,時刻,IDm,学籍番号
2019-12-16,08:40:28,012E44A7A5157E58
2019-12-16,08:41:34,012E44A7A5188329
2019-12-16,08:45:02,012E44A7A5116953
2019-12-16,08:45:36,012E44A7A5182058
2019-12-16,08:46:54,012E44A7A5156A5A
2019-12-16,08:48:41,012E44A7A515A494
2019-12-16,08:50:10,012E44A7A5185F32
2019-12-16,08:50:28,012E44A7A518A145
2019-12-16,08:52:11,012E44A7A5123C39
2019-12-16,08:52:17,012E44A7A518527D
2019-12-16,08:52:52,012E44A7A5155770
2019-12-16,08:53:12,012E44A7A5157F61
2019-12-16,08:53:57,012E44A7A515A75C
2019-12-16,08:56:21,012E44A7A518807A
2019-12-16,08:56:24,012E44A7A51832AB
2019-12-16,08:58:27,012E44A7A518712C
2019-12-16,08:58:55,012E44A7A5158B31
2019-12-16,08:59:27,012E44A7A5123042
2019-12-16,08:59:56,012E44A7A5152584
2019-12-16,09:00:28,012E44A7A518AB94
2019-12-16,09:04:32,012E44A7A5188758
2019-12-16,09:05:01,012E44A7A5187159
2019-12-16,09:08:13,012E44A7A515235C
2019-12-16,09:10:58,012E44A7A515305C
2019-12-16,09:14:34,012E44A7A5185BA4
2019-12-16,09:18:59,012E44A7A5159335
2019-12-16,09:22:06,012E44A7A515317D
