年月日,時刻,IDm,学籍番号
2019-11-18,08:46:14,012E44A7A51832AB
2019-11-18,08:48:02,012E44A7A5159335
2019-11-18,08:51:01,012E44A7A5123042
2019-11-18,08:51:30,012E44A7A5187159
2019-11-18,08:51:50,012E44A7A5157E58
2019-11-18,08:52:24,012E44A7A5116953
2019-11-18,08:53:08,012E44A7A5157F61
2019-11-18,08:55:41,012E44A7A5185BA4
2019-11-18,08:56:30,012E44A7A5158B31
2019-11-18,08:56:50,012E44A7A5188329
2019-11-18,08:58:57,012E44A7A518527D
2019-11-18,08:58:58,012E44A7A5188758
2019-11-18,08:59:43,012E44A7A5123C39
2019-11-18,09:00:22,012E44A7A515A494
2019-11-18,09:01:41,012E44A7A515A75C
2019-11-18,09:01:46,012E44A7A5156A5A
2019-11-18,09:03:55,012E44A7A5185F32
2019-11-18,09:04:31,012E44A7A515235C
2019-11-18,09:04:32,012E44A7A515317D
2019-11-18,09:05:21,012E44A7A5152584
2019-11-18,09:06:55,012E44A7A5182058
2019-11-18,09:10:35,012E44A7A518AB94
2019-11-18,09:11:32,012E44A7A518807A
2019-11-18,09:13:53,012E44A7A518A145
2019-11-18,09:13:54,012E44A7A518712C
2019-11-18,09:15:10,012E44A7A515305C
2019-11-18,09:16:59,012E44A7A5155770
