年月日,時刻,IDm,学籍番号
2019-12-02,08:34:13,012E44A7A515235C
2019-12-02,08:42:49,012E44A7A515A494
2019-12-02,08:44:14,012E44A7A518712C
2019-12-02,08:45:34,012E44A7A5158B31
2019-12-02,08:47:38,012E44A7A5152584
2019-12-02,08:49:01,012E44A7A518AB94
2019-12-02,08:52:10,012E44A7A5116953
2019-12-02,08:52:55,012E44A7A5182058
2019-12-02,08:53:55,012E44A7A5157F61
2019-12-02,08:54:29,012E44A7A518527D
2019-12-02,08:56:19,012E44A7A5185BA4
2019-12-02,08:57:18,012E44A7A5123042
2019-12-02,08:58:29,012E44A7A5123C39
2019-12-02,09:01:36,012E44A7A515317D
2019-12-02,09:02:13,012E44A7A5159335
2019-12-02,09:04:17,012E44A7A5188329
2019-12-02,09:05:02,012E44A7A518A145
2019-12-02,09:05:58,012E44A7A51832AB
2019-12-02,09:06:05,012E44A7A5187159
2019-12-02,09:06:43,012E44A7A5188758
2019-12-02,09:06:43,012E44A7A5156A5A
2019-12-02,09:08:17,012E44A7A515305C
2019-12-02,09:08:20,012E44A7A518807A
2019-12-02,09:10:10,012E44A7A5155770
2019-12-02,09:12:24,012E44A7A515A75C
2019-12-02,09:12:44,012E44A7A5185F32
2019-12-02,09:14:37,012E44A7A5157E58
