年月日,時刻,IDm,学籍番号
2020-01-16,08:31:07,012E44A7A5188329
2020-01-16,08:41:13,012E44A7A518807A
2020-01-16,08:42:12,012E44A7A515317D
2020-01-16,08:47:29,012E44A7A518527D
2020-01-16,08:50:21,012E44A7A5185BA4
2020-01-16,08:50:59,012E44A7A518712C
2020-01-16,08:51:25,012E44A7A518A145
2020-01-16,08:52:38,012E44A7A51832AB
2020-01-16,08:54:07,012E44A7A5157F61
2020-01-16,08:56:53,012E44A7A5155770
2020-01-16,08:57:18,012E44A7A515235C
2020-01-16,08:58:09,012E44A7A5188758
2020-01-16,08:59:08,012E44A7A5158B31
2020-01-16,08:59:51,012E44A7A5116953
2020-01-16,09:00:02,012E44A7A515A75C
2020-01-16,09:01:08,012E44A7A5156A5A
2020-01-16,09:03:39,012E44A7A518AB94
2020-01-16,09:04:05,012E44A7A5123C39
2020-01-16,09:04:33,012E44A7A5152584
2020-01-16,09:05:13,012E44A7A515A494
2020-01-16,09:06:58,012E44A7A5185F32
2020-01-16,09:07:17,012E44A7A5182058
2020-01-16,09:07:24,012E44A7A5159335
2020-01-16,09:09:16,012E44A7A5123042
2020-01-16,09:14:59,012E44A7A5187159
2020-01-16,09:15:54,012E44A7A515305C
2020-01-16,09:25:13,012E44A7A5157E58
