年月日,時刻,IDm,学籍番号
2019-10-28,08:36:33,012E44A7A518A145
2019-10-28,08:45:06,012E44A7A515305C
2019-10-28,08:45:55,012E44A7A51832AB
2019-10-28,08:46:36,012E44A7A5157E58
2019-10-28,08:47:15,012E44A7A515A75C
2019-10-28,08:48:09,012E44A7A5187159
2019-10-28,08:48:48,012E44A7A515A494
2019-10-28,08:49:09,012E44A7A5185F32
2019-10-28,08:50:29,012E44A7A518807A
2019-10-28,08:50:54,012E44A7A5188329
2019-10-28,08:52:23,012E44A7A5157F61
2019-10-28,08:52:31,012E44A7A515235C
2019-10-28,08:53:35,012E44A7A5123042
2019-10-28,08:53:58,012E44A7A5185BA4
2019-10-28,08:54:28,012E44A7A518AB94
2019-10-28,08:55:38,012E44A7A5182058
2019-10-28,08:56:08,012E44A7A5188758
2019-10-28,08:56:59,012E44A7A5155770
2019-10-28,08:58:18,012E44A7A518527D
2019-10-28,08:58:18,012E44A7A5158B31
2019-10-28,09:00:42,012E44A7A518712C
2019-10-28,09:02:18,012E44A7A5156A5A
2019-10-28,09:03:20,012E44A7A5152584
2019-10-28,09:09:06,012E44A7A5159335
2019-10-28,09:09:13,012E44A7A5116953
2019-10-28,09:10:09,012E44A7A515317D
2019-10-28,09:10:31,012E44A7A5123C39
